Id,SalePrice
1607,142.5059702785431
1608,145.02447547172207
1609,144.87429716729247
1610,144.35481509439563
1611,141.88515535041086
1612,144.434377824614
1613,144.29802245009162
1614,133.07254886710297
1615,141.66576737094786
1616,141.70998084551337
1617,125.78555042543805
1618,141.89019104061722
1619,264.092660415948
1620,142.98886779789055
1621,143.37872509204462
1622,99.2946592648144
1623,178.40863743095886
1624,143.58752949191006
1625,140.77025820912206
1626,142.46466799223475
1627,143.91441953717373
1628,144.47296158645474
1629,143.9608870104019
1630,144.8134342294752
1631,144.21262356782978
1632,144.1203493767257
1633,143.93133923114314
1634,143.9438158223842
1635,143.70915944813262
1636,143.78356183239225
1637,149.9075642699403
1638,142.6384380647081
1639,142.75476039726425
1640,142.97675411637695
1641,142.84964500685393
1642,144.61808709041193
1643,144.2277419755576
1644,219.3698603524838
1645,195.4027360773762
1646,142.2834062558232
1647,142.52323715811605
1648,141.97185335432192
1649,141.8880535477695
1650,143.7958648969558
1651,142.86300272382556
1652,142.07462898657315
1653,221.61323181686035
1654,142.3252219728678
1655,263.6819357260292
1656,142.31832387319628
1657,142.49161303875616
1658,142.4381800108564
1659,142.31014307239926
1660,141.87465659976584
1661,145.10504483466187
1662,145.08434081133245
1663,145.16629165503326
1664,144.8576105746056
1665,145.1327268171376
1666,144.8537531363093
1667,144.8573969496423
1668,145.11067368523146
1669,144.89880525992646
1670,145.22796780124042
1671,144.8156075842776
1672,144.91751478300142
1673,144.60721194547597
1674,144.9309331171668
1675,144.6065403620086
1676,144.51221486785224
1677,144.96709967912523
1678,144.85152172266322
1679,144.85566274970756
1680,145.18539901221595
1681,144.98689091081044
1682,144.77730090582077
1683,144.59267264771805
1684,144.47938722809496
1685,144.40781040613456
1686,144.65456952337513
1687,144.4263048507741
1688,144.49928413756035
1689,144.47894974649373
1690,144.38708022813677
1691,144.30226584308488
1692,144.42190775977443
1693,174.79950970538638
1694,143.98190355959935
1695,143.99184699011508
1696,144.06567415206567
1697,144.0238904246335
1698,144.42421016259573
1699,265.5451535119287
1700,101.27902905777451
1701,143.93541342269555
1702,144.93367686485993
1703,144.97738393275685
1704,144.96561550158424
1705,144.9252688731442
1706,144.8385567935921
1707,145.03596279231596
1708,144.96770974602734
1709,145.20274447415454
1710,145.00497320559828
1711,144.92038708502375
1712,145.48448231970391
1713,145.002792290594
1714,242.16761469599166
1715,144.37657602651618
1716,144.66540382729636
1717,144.58212953951661
1718,144.12683351007803
1719,144.42617657513748
1720,265.76651157950323
1721,144.34139548722817
1722,144.06642187056602
1723,144.21536762006482
1724,144.81081267929002
1725,143.92389803304172
1726,249.56904118503653
1727,143.388445391348
1728,264.88970001622516
1729,142.84427484815325
1730,142.58712631220106
1731,263.1070214003068
1732,142.58899791830237
1733,141.1062073293271
1734,141.53386086938968
1735,141.32885583560326
1736,262.4995905349835
1737,168.03848152506126
1738,202.10322463438328
1739,144.77819373236358
1740,145.1417549087818
1741,144.87503840644447
1742,144.04601648212076
1743,144.1184013028701
1744,179.74653678696015
1745,100.34520944029593
1746,142.5821148739461
1747,153.78526449657525
1748,149.32075549376523
1749,181.81980680817776
1750,141.75645278499385
1751,150.00422438205058
1752,141.70645318659186
1753,141.95960347157325
1754,149.7836849148088
1755,142.32653478518077
1756,143.0269041082317
1757,141.13536285005304
1758,121.78310813465846
1759,195.8077175887366
1760,268.26839024507444
1761,145.9373249666813
1762,99.00924087973655
1763,141.79792718684197
1764,207.68920092265293
1765,99.14817360558767
1766,149.01063475647248
1767,149.3482423116335
1768,140.93097587147128
1769,98.78473425852624
1770,141.162699955275
1771,165.34303504492397
1772,262.5113538029773
1773,227.1883209781277
1774,141.4152912432307
1775,140.78435792850763
1776,148.13738178919922
1777,140.09620178473142
1778,140.66001350391812
1779,115.54585863249844
1780,106.77974425345121
1781,140.54218324276266
1782,140.84511689501662
1783,107.48884844251553
1784,102.47000269078355
1785,148.14316453629047
1786,98.40833257270381
1787,116.25422873374511
1788,139.4492911546161
1789,142.37408710699188
1790,140.86555805875975
1791,141.88896689020822
1792,148.96267911269808
1793,118.66328650197987
1794,132.34544303078135
1795,141.1393692052338
1796,125.08943788018955
1797,150.31400367017446
1798,141.10012179895708
1799,168.1918216420332
1800,166.9271153549895
1801,140.41436490330454
1802,143.43394053061064
1803,141.6259485612254
1804,142.44553328542236
1805,141.54961940533582
1806,128.53794356663278
1807,95.83404060270537
1808,141.12878345004572
1809,95.15116283843031
1810,147.44982214010682
1811,101.10574290584782
1812,95.06601177935275
1813,140.54102823204826
1814,106.44382955708176
1815,134.97312435267244
1816,120.92700458765965
1817,101.8201057600247
1818,139.43497391791854
1819,138.45593459692196
1820,137.79171955298452
1821,95.89973448564434
1822,97.98397062635775
1823,113.21381002010295
1824,138.96376276400952
1825,140.92112874870938
1826,114.18110668302317
1827,126.02070627414597
1828,131.34862235889628
1829,116.28439038583804
1830,101.48569943593849
1831,138.51447517333395
1832,138.57418596137248
1833,96.41014678966332
1834,109.99184660204604
1835,111.4736206327933
1836,101.93636026796165
1837,136.47135178556962
1838,166.37720074222938
1839,134.07221541581345
1840,143.15886930667412
1841,141.2125344968293
1842,139.29212686333864
1843,142.83479999571105
1844,142.61018658676988
1845,141.5861147311984
1846,147.81065261876358
1847,141.40332196357843
1848,114.60279413413637
1849,124.87324836601412
1850,140.94983070136394
1851,140.35683484191233
1852,140.8766835159227
1853,249.35006335982453
1854,220.8913895045653
1855,264.2838069597834
1856,107.59983695294397
1857,137.2832581615416
1858,142.52702623170396
1859,142.6948717536331
1860,142.52080145587803
1861,142.68724002778757
1862,144.22084014566667
1863,144.14171852069455
1864,144.14165717662817
1865,145.18479964338198
1866,145.09313824355024
1867,144.9662837431844
1868,145.0653672151184
1869,144.79500958367112
1870,144.78750295902137
1871,144.79983959003718
1872,144.41895557263533
1873,143.67726801831932
1874,147.82389219117644
1875,144.03683726333648
1876,143.89424389649415
1877,144.32146801599566
1878,151.82559361964883
1879,142.35151851698313
1880,161.9817354659714
1881,144.57463343219092
1882,144.49513809064865
1883,144.1794666699045
1884,144.20274085030283
1885,144.18664840365895
1886,144.7689671669058
1887,149.45723101872719
1888,152.3017250666441
1889,144.6039182834845
1890,141.852013918916
1891,144.2210953736813
1892,206.95139962402945
1893,97.97506316128205
1894,141.2135805012395
1895,141.32268638025053
1896,139.93101054852522
1897,126.00316971094294
1898,138.78157992192808
1899,95.81531442148419
1900,145.79920756016108
1901,103.505784139478
1902,146.4899452364409
1903,125.80873394396815
1904,262.2149383696808
1905,268.34797861898437
1906,241.40149729552292
1907,259.08615268993924
1908,142.6239495403387
1909,142.67284933962054
1910,142.6033322864605
1911,143.12408412609602
1912,256.0757354175933
1913,124.28371573081533
1914,121.52897716734181
1915,145.28113142210645
1916,141.94028554724358
1917,211.86928227379792
1918,142.34487218718158
1919,179.33469130866652
1920,143.5795710074129
1921,145.20854658008489
1922,144.91656676152326
1923,142.84809857773126
1924,264.9728379116219
1925,144.35007872824534
1926,145.1037428212108
1927,141.81209759849278
1928,142.14408803155894
1929,164.21367938730359
1930,216.73434292099094
1931,173.571298168707
1932,143.8679656363268
1933,177.15168257064337
1934,143.7820915237903
1935,143.60443926282608
1936,143.77239245123303
1937,143.9436645476922
1938,143.98137113156847
1939,144.30477828802404
1940,150.32299602679277
1941,143.940759615215
1942,143.42301410610108
1943,104.89615401262402
1944,144.87078983062906
1945,144.83466971196617
1946,104.67942031122732
1947,144.815705215716
1948,98.18970446497916
1949,150.12532789653685
1950,142.90693859547247
1951,193.26009251098455
1952,264.3093707377201
1953,155.68521999984412
1954,142.9880048196317
1955,141.62080986763414
1956,150.45810465229744
1957,142.6687199578456
1958,101.42344888108671
1959,142.54257225691822
1960,141.82166654071895
1961,263.66684586954403
1962,142.0551567173978
1963,142.1558566176931
1964,142.0461563226067
1965,221.74244887907764
1966,142.38301961948764
1967,144.89798053711883
1968,266.3833833865165
1969,145.09206901564298
1970,145.00326550546646
1971,152.31947167328005
1972,144.81375200503263
1973,144.84111072318115
1974,144.67023761936036
1975,152.26867773267256
1976,144.70253857513558
1977,144.4693814860165
1978,144.90294253730912
1979,145.27660763753084
1980,144.8932834892807
1981,145.23232572269086
1982,144.87024573201563
1983,144.87849283468825
1984,144.2230030495283
1985,151.15496708188195
1986,144.82973927823886
1987,144.78080072007546
1988,144.3950078189856
1989,144.35947180837783
1990,144.42544169758398
1991,145.02588742067462
1992,144.19801125104212
1993,144.18235903676884
1994,144.030141525182
1995,144.08768084408052
1996,144.27143764010756
1997,144.44451298599662
1998,144.37492134653783
1999,144.01225857547925
2000,143.99174456527757
2001,265.20250525770706
2002,144.77679640880675
2003,144.9387508034681
2004,144.83790417056827
2005,144.84142212105107
2006,144.99609790676234
2007,145.12999783604133
2008,144.91080841271878
2009,265.5377741415084
2010,144.23220581909294
2011,144.26299428874776
2012,144.69475391223042
2013,143.5460029567157
2014,143.62113507037648
2015,143.58913692375253
2016,144.02493672426405
2017,143.72786362010405
2018,262.91025305452314
2019,141.29082927036126
2020,141.70061236001575
2021,141.38172024257202
2022,100.81081329854386
2023,240.44295612476702
2024,151.16328495823473
2025,144.21178404419902
2026,144.6692894426463
2027,144.32101003154338
2028,144.53078285067954
2029,143.92476674368498
2030,144.61907358066466
2031,144.4510806988862
2032,144.4829267174278
2033,144.40052858926865
2034,143.95910459847823
2035,144.43239857797388
2036,144.13957911464877
2037,144.2747289852465
2038,269.9764795018285
2039,265.148363175883
2040,138.76722999267045
2041,246.1379610519
2042,144.39624029595757
2043,149.44881415385743
2044,149.542117601416
2045,179.0512676735716
2046,141.75821228937866
2047,141.49924582607673
2048,263.8220011501921
2049,143.36577692282862
2050,142.10743838331993
2051,138.20622158385748
2052,148.7356793646844
2053,141.32245121855397
2054,139.31257752433916
2055,141.32070362217672
2056,224.29324331862452
2057,140.61140235863292
2058,141.82066881459122
2059,159.58175342229626
2060,148.78139629657392
2061,141.2306842373588
2062,140.87932467825817
2063,140.61089302810123
2064,195.05202605780983
2065,175.2710283819764
2066,141.45187022062532
2067,141.25177162767514
2068,141.31522112230675
2069,123.41359983287434
2070,115.00392479023091
2071,143.574921246064
2072,116.78045087750948
2073,143.2027769863235
2074,105.11896513441084
2075,141.14692923635826
2076,141.86689685683268
2077,262.55582478701984
2078,227.73562178959287
2079,143.38137174725685
2080,140.78046724643883
2081,140.7374662927154
2082,141.35733559316293
2083,140.86066807574255
2084,140.76504397449992
2085,141.39096190812836
2086,144.54276466158478
2087,140.46111762451224
2088,137.8025358737993
2089,140.55019730192058
2090,95.46316892582868
2091,110.21633627987296
2092,141.35304241257882
2093,96.06488776387596
2094,138.6735224925595
2095,108.24195551125162
2096,114.96981189340143
2097,128.8703996589557
2098,141.41787990116538
2099,109.9845230130913
2100,140.55031452492676
2101,125.22663296845548
2102,139.59869037948255
2103,106.22073853602157
2104,96.71579323957026
2105,137.43988843095585
2106,102.16392671642384
2107,140.9535919591999
2108,141.1628548429514
2109,141.22879146967836
2110,217.18217742983578
2111,140.2816916077252
2112,140.74657532624965
2113,139.89521018268545
2114,138.73138173751983
2115,140.12706550752273
2116,126.7223602923361
2117,188.06643938251446
2118,139.8924405675925
2119,113.52232459127093
2120,96.04380563376678
2121,154.29192371931353
2122,123.1062910962709
2123,138.71929941825036
2124,205.26221103414352
2125,127.45721426104203
2126,141.92945968640333
2127,95.27410267894601
2128,137.90799247552226
2129,117.91370452902443
2130,120.42754435383708
2131,140.2101002791278
2132,111.09132042578503
2133,143.54934093442762
2134,143.07772905275678
2135,143.5453608416375
2136,95.16675257568858
2137,109.38875298008561
2138,146.4642290051575
2139,142.52117686023058
2140,141.7653037274968
2141,142.57747138439694
2142,141.71718144966394
2143,264.21002638006996
2144,95.69509087723247
2145,141.34340338378408
2146,98.54563213158413
2147,141.55375994989154
2148,142.05342317794003
2149,142.52671229931158
2150,142.9547620444518
2151,140.458889330754
2152,139.89055599797473
2153,148.68134868711547
2154,142.06874895628133
2155,141.17854768773722
2156,151.38139036581063
2157,144.0223146510944
2158,143.79970357774573
2159,144.10647669160878
2160,144.64277144472018
2161,144.9720267262043
2162,134.9058866962737
2163,145.1564898069984
2164,144.03662537373296
2165,263.30503800160756
2166,143.77967722962597
2167,144.0651103171215
2168,143.76835104561147
2169,144.00377727330928
2170,144.0811572422445
2171,99.87132957321622
2172,142.93243259658217
2173,228.5581900278552
2174,144.35510587405514
2175,144.34530787065177
2176,144.65978421704688
2177,144.5013530361203
2178,144.12544099821332
2179,144.3073484520495
2180,188.0532960245245
2181,144.56067945859752
2182,144.88271796575822
2183,144.72001545324179
2184,149.01194910300978
2185,142.23254548644985
2186,108.41130635728945
2187,175.01913787744166
2188,142.27811480968788
2189,141.45903241738102
2190,140.7189966461264
2191,140.49668873623025
2192,140.6134176386887
2193,139.41155499447285
2194,140.0424645813094
2195,140.66526881440444
2196,140.92786087499263
2197,96.03446531619473
2198,116.2377399365826
2199,229.95750581413435
2200,151.3758814771457
2201,143.3543967958132
2202,128.7580359146524
2203,142.7355515995655
2204,139.98731223078164
2205,144.25470138572942
2206,148.11375621141937
2207,97.2459007805775
2208,143.84715193613567
2209,98.59013426697436
2210,142.67852583029142
2211,120.46794036110828
2212,139.89361500695404
2213,114.96956125914575
2214,146.5097723356787
2215,139.50946381211722
2216,141.2883643453144
2217,140.1808116698074
2218,136.6520870782922
2219,137.64954818847622
2220,97.90640223871075
2221,145.2931067065793
2222,152.11768437581318
2223,101.48994571565117
2224,143.90873792959488
2225,141.99930133932395
2226,143.75523404237944
2227,143.37429316173444
2228,144.81896618216925
2229,144.84540807168395
2230,144.3470374307456
2231,144.77021405711557
2232,100.85383839015309
2233,159.5694833489031
2234,144.60067921565098
2235,144.22695685325354
2236,144.957273185567
2237,144.83836876129507
2238,144.35266888539638
2239,144.01610232548
2240,143.93752124559435
2241,216.02083664099405
2242,142.40102925559458
2243,142.53077793462168
2244,142.0283250965513
2245,142.1158560320703
2246,141.80911784740638
2247,141.68210393724087
2248,142.69016872003212
2249,142.61425318236834
2250,142.7821365247849
2251,137.21071392687665
2252,142.24145343121867
2253,143.75938171461175
2254,143.69100053034117
2255,143.96126996041767
2256,143.7841186764198
2257,144.02228935067834
2258,143.78350243118163
2259,143.69879492980027
2260,99.12417814294834
2261,149.48932911818176
2262,108.2828078796425
2263,144.79811551587966
2264,152.32637487486159
2265,141.9250282599591
2266,144.87013999927805
2267,144.96008669158684
2268,152.36153080601855
2269,100.37200213914636
2270,142.73957049636323
2271,142.90633935423608
2272,142.65968483899908
2273,142.88975296085778
2274,142.724711092137
2275,132.38684364125552
2276,263.9099589457804
2277,183.7721017012227
2278,143.25546335129624
2279,263.2971147903956
2280,141.15744865435096
2281,144.4516854505007
2282,144.15559840688323
2283,142.06295563983244
2284,142.1822810279835
2285,144.05406600539982
2286,142.21170533277277
2287,145.18045305310275
2288,145.02983417839906
2289,145.13985205251905
2290,145.19412762097213
2291,144.87321791527413
2292,152.32826506857054
2293,145.19507566079562
2294,144.96574363423954
2295,145.06906586104822
2296,145.10699160807857
2297,144.85578215270397
2298,145.16382379915595
2299,144.88946558861136
2300,144.54608082616735
2301,144.8276066336525
2302,144.62194563680796
2303,144.70154935569354
2304,144.7614818504693
2305,144.5074698944839
2306,144.4243539693029
2307,144.61045276098
2308,144.9626636021541
2309,144.83749356001493
2310,144.90424544874014
2311,144.59160226449586
2312,144.36769892490645
2313,144.35304676376788
2314,144.49819130997994
2315,144.50888023068921
2316,144.62183590523784
2317,144.54631384505612
2318,144.51676830747502
2319,144.5461576401664
2320,144.70058912067807
2321,144.67388545964363
2322,144.85433496661133
2323,144.3692540195333
2324,144.51430771536675
2325,144.83408450921016
2326,144.38431760856184
2327,144.4033272647827
2328,144.36665623769673
2329,144.05700021747012
2330,143.98819938210988
2331,144.42519317195118
2332,144.38941174919276
2333,144.20681330941082
2334,144.14107945417754
2335,150.3500732068649
2336,144.047868376028
2337,144.66720506330756
2338,144.87218913712945
2339,144.7913838763362
2340,145.1817577297636
2341,144.75616647390427
2342,144.64861988802323
2343,144.78437875193345
2344,144.4771087143025
2345,144.60806226024883
2346,144.93721630310222
2347,144.88784604468148
2348,144.77570260654767
2349,144.68771564152627
2350,145.01842712952762
2351,145.22474759334793
2352,145.14491803700164
2353,144.72119422897106
2354,144.27927964213967
2355,144.41672713059262
2356,144.1901692599006
2357,144.67182890543017
2358,143.51347993797063
2359,142.5011437098692
2360,237.40350506176418
2361,143.3795522158835
2362,151.10600676544772
2363,142.01280124828517
2364,142.00921536125253
2365,144.81552353256376
2366,144.8170831908602
2367,144.8980357798871
2368,144.98440592202508
2369,144.84942889907165
2370,144.028895042198
2371,143.99312855299553
2372,144.33444610584988
2373,152.11025071858683
2374,141.89061257724484
2375,272.68090892037395
2376,143.08721950128557
2377,264.5405058671093
2378,141.81173519725377
2379,141.99187616377952
2380,141.83562022449303
2381,149.39887411255452
2382,150.02293223141976
2383,143.9347525353231
2384,143.82135435843196
2385,141.9455829829145
2386,212.89818056988165
2387,151.90959220117495
2388,141.35276465434444
2389,197.60918742208347
2390,186.7952258102328
2391,142.83672230759197
2392,141.48083702974805
2393,142.02544945299027
2394,141.64691110974428
2395,148.95554068705206
2396,241.86194126971094
2397,148.89564245512057
2398,219.78834216662293
2399,139.7123964994069
2400,139.67780154524033
2401,250.41888930644058
2402,148.47172666331292
2403,141.9491880632982
2404,141.9320001723147
2405,148.99710488228249
2406,140.92894865863042
2407,141.42901287236057
2408,148.48982124649547
2409,141.48918640278015
2410,178.55680743245614
2411,140.92830200055826
2412,141.01935566376227
2413,140.94975889220012
2414,141.28260294426318
2415,141.32472377365028
2416,140.5865751761415
2417,262.1976003144753
2418,262.30397819951173
2419,144.08673141976186
2420,140.89700950975637
2421,236.79882462850284
2422,140.49621948122567
2423,136.222294109335
2424,140.92364821614441
2425,108.99440162844972
2426,160.23349692054322
2427,136.6407289666361
2428,270.5186404446961
2429,141.24292049019067
2430,141.65652765181494
2431,140.629245495344
2432,141.21005343298913
2433,148.66456337619618
2434,141.21313461305903
2435,183.45841801510915
2436,141.09841392201957
2437,260.92576088603056
2438,101.068190589613
2439,113.32312827003321
2440,99.95486464075941
2441,133.728412908554
2442,132.10521663138155
2443,140.11817209136396
2444,134.03095501143673
2445,236.16909989887574
2446,99.21046432087704
2447,143.50924533525472
2448,195.96616140607347
2449,102.308080224222
2450,142.64570843772586
2451,144.21846501890215
2452,103.23816124995797
2453,140.81410235444855
2454,141.2796811217837
2455,210.21435807666072
2456,140.30277833020875
2457,97.20697961482279
2458,139.76714533966444
2459,105.63025206855743
2460,120.75078556881788
2461,139.92463267313897
2462,115.2585504978934
2463,139.08993023249823
2464,140.6693852723144
2465,105.96381372623935
2466,141.60544744882716
2467,125.07006251143217
2468,119.23415278258409
2469,119.25946917401515
2470,142.06738604320665
2471,255.97029764482437
2472,101.81906682869449
2473,175.45054240009435
2474,141.61175154892678
2475,139.94026966507914
2476,139.92876255330464
2477,141.40983816037698
2478,119.64013377036022
2479,180.37852540894104
2480,263.3687194113544
2481,262.95569333232424
2482,143.12054683463836
2483,219.672162061353
2484,263.245387420562
2485,259.36513473165525
2486,262.6202279900973
2487,140.56907657754383
2488,145.84440474431221
2489,98.33873103437485
2490,262.5408001780432
2491,105.07061891717332
2492,271.95710609897657
2493,143.9714646346299
2494,140.97541714074242
2495,140.1927689287818
2496,148.01527990478925
2497,140.78400447148124
2498,140.98687764750454
2499,125.85876589093307
2500,264.1669074170066
2501,140.65312467157563
2502,123.57715044234143
2503,138.25415917686206
2504,100.36530114132484
2505,143.96660296944938
2506,145.0693082862044
2507,144.92395010939364
2508,145.07131989892517
2509,144.66490907967767
2510,144.77658486474036
2511,144.5255420611973
2512,144.43428748404256
2513,236.96230010302526
2514,264.00768536550135
2515,143.64019560493782
2516,143.65628055876826
2517,143.64946438834693
2518,143.6928295287147
2519,144.08049658468664
2520,143.8705971722983
2521,144.09404128364628
2522,144.17262314004563
2523,142.14442596807285
2524,142.56764685797532
2525,142.2698838480121
2526,142.227806791327
2527,255.19278696028783
2528,259.35862588627316
2529,142.34362891436464
2530,142.13492067235734
2531,149.65336973757616
2532,144.45149355965535
2533,144.18837038150946
2534,265.4477979043802
2535,144.38571961884747
2536,144.0677670626571
2537,144.16458530333796
2538,144.5458438977939
2539,144.49686709172704
2540,144.73303715506225
2541,144.54947335637033
2542,144.2670550373917
2543,141.6717803369086
2544,265.30302134132154
2545,164.42960133851386
2546,141.4455803356364
2547,142.32642028450158
2548,142.35610832794688
2549,144.26026367185293
2550,145.30323635928536
2551,144.45307571366934
2552,253.5950339097756
2553,140.68103437648213
2554,139.9718656083219
2555,192.71741441290155
2556,98.34982504716376
2557,143.39045312036683
2558,95.9680380536766
2559,126.01093685172566
2560,101.16158652142477
2561,139.31585839421945
2562,143.43803228586725
2563,109.68331787026959
2564,131.01546573394057
2565,117.87719737523109
2566,139.65886256268806
2567,148.06821161589497
2568,220.10119377524742
2569,99.60559889105461
2570,142.68105610091294
2571,143.94248088573693
2572,143.46012467378347
2573,142.40338136213947
2574,100.90183583665484
2575,134.1333023435305
2576,138.72633673406412
2577,96.13332390624791
2578,114.28594610360484
2579,140.35190030097172
2580,102.98670028153809
2581,143.0145454811237
2582,128.6264474261853
2583,152.26226008733968
2584,99.97586143656727
2585,144.46312539912358
2586,151.02665515487746
2587,143.78889208502332
2588,263.74214274063604
2589,142.21896791399558
2590,143.45808584838966
2591,147.99054705330616
2592,144.8759718054383
2593,158.43957006729087
2594,164.73275034278163
2595,144.22090748673395
2596,144.7002256695693
2597,144.0071928804011
2598,144.53299296814745
2599,149.84273422553818
2600,140.71360580742808
2601,265.0858279795905
2602,141.87929541115233
2603,141.90941289960304
2604,141.66555161875124
2605,142.19452243571462
2606,142.40394980543203
2607,142.75894662598665
2608,142.63313095188457
2609,149.91328640546809
2610,141.84244509201352
2611,141.18642434681394
2612,146.32717752001358
2613,142.75724181111136
2614,142.91252674942166
2615,262.2360740359081
2616,148.47335085726104
2617,141.35093264049306
2618,141.29802494710904
2619,142.49671172496662
2620,143.79361733317074
2621,143.73054471986526
2622,143.85038008873906
2623,144.577545570036
2624,150.23388521389583
2625,144.06442787077214
2626,150.3828072878012
2627,143.3029146594025
2628,144.83538417605206
2629,145.0324608327715
2630,144.90491820258086
2631,145.12058158863735
2632,144.9646960392892
2633,144.88252438247267
2634,150.5286197965294
2635,142.75661996218497
2636,142.56589812531863
2637,132.37448694035427
2638,144.72611579330982
2639,142.34973907861811
2640,142.12431983570482
2641,264.9176379769141
2642,144.42545089983875
2643,142.19251547205886
2644,142.2559921449637
2645,142.09050134095455
2646,142.00089324739307
2647,142.0323206403442
2648,191.90709160937828
2649,128.99438951371258
2650,263.5998665956539
2651,142.29053418745238
2652,145.09832316502818
2653,144.85511647155897
2654,145.08414805019575
2655,152.2206184785043
2656,144.91973941408267
2657,144.90974754423826
2658,144.85717184128998
2659,144.83738737095865
2660,144.9432918427583
2661,144.93790844578595
2662,144.96818892727566
2663,144.64509998423708
2664,144.8270082454141
2665,145.0487576251612
2666,145.0693464980634
2667,144.36563224727007
2668,144.42204692804836
2669,144.64623447203167
2670,144.75000637398946
2671,144.51523605534294
2672,144.85327367848393
2673,144.4708273729698
2674,144.84401224436357
2675,144.53296754364544
2676,144.47498330936796
2677,144.0418111660462
2678,144.64771430264534
2679,144.14660694539023
2680,144.38534542324024
2681,144.38445951721616
2682,101.74255599251309
2683,272.9101678069824
2684,189.394658269907
2685,265.28772696917497
2686,144.71829359119008
2687,102.18554238863668
2688,144.746632805133
2689,144.82285503463126
2690,145.1778857611795
2691,144.4029921370252
2692,144.19109193106524
2693,144.75219760251846
2694,144.16545507869216
2695,144.37473580811726
2696,144.36507934880837
2697,143.77311907215062
2698,150.8704199391345
2699,143.4108853621092
2700,143.43017195479408
2701,143.393037238154
2702,142.3135958521393
2703,142.41767448601652
2704,142.2900233600402
2705,141.45642667892685
2706,214.6669205599093
2707,143.27386644449547
2708,141.47873523237104
2709,141.31020887451265
2710,141.62975984147323
2711,264.17556038869884
2712,101.31378724599928
2713,144.61484513489833
2714,144.37482865659516
2715,144.07729877503505
2716,144.3255893701907
2717,149.33766590637157
2718,144.63852049282622
2719,141.94092124832605
2720,158.9367424558607
2721,141.73225646713468
2722,270.4083464011551
2723,141.7652953388927
2724,141.7102039071256
2725,141.53869405942615
2726,250.58261310050287
2727,167.3782569168747
2728,263.2008589017036
2729,98.88088895779806
2730,141.29754719150154
2731,130.24774595572813
2732,140.4867914692663
2733,98.88735190664345
2734,98.42204690971245
